date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 05:20:49,RH0960001,96,House,1,1979-01-15,,,ELEC. SPEAKER,268,152,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.161,-0.689,0.645,-1.124,0.961,0.986,-23.782,0.945
2017-02-01 05:20:49,RH0960002,96,House,2,1979-01-15,,,"A resolution adopting the rules of the House of Representatives, as amended.",241,157,,,Internal Organization,,Miscellaneous Policy,-0.0,-0.055,0.694,-1.193,0.949,0.98,-21.476,0.947
2017-02-01 05:20:49,RH0960003,96,House,3,1979-02-26,,,A resolution to provide for the expenses of investigations and studies to be conducted by the Committee on Veterans' Affairs.,271,100,,,Internal Organization,Budget Special Interest,Government Management,0.239,0.009,0.184,-0.341,0.6,0.892,-97.323,0.769
2017-02-01 05:20:49,RH0960004,96,House,4,1979-02-26,,,A resolution to provide funds for the further expenses of the investigations and studies of the Committee on Small Business.,270,94,,,Internal Organization,Budget Special Interest,Government Management,0.192,-0.202,0.157,-0.292,0.574,0.89,-105.76,0.748
2017-02-01 05:20:49,RH0960005,96,House,5,1979-02-26,,,"A resolution to provide for the expenses of investigations, and studies to be conducted by the Committee on Armed Services.",259,104,,,Internal Organization,Budget Special Interest,Government Management,-0.006,-0.46,0.128,-0.36,0.49,0.854,-124.319,0.71
2017-02-01 05:20:49,RH0960006,96,House,6,1979-02-26,,,"A resolution to provide for the expenses of the investigations and studies to be conducted by the Committee on Banking, Finance and Urban Affairs.",253,121,,,Internal Organization,Budget Special Interest,Government Management,0.133,-0.062,0.148,-0.076,0.504,0.84,-132.908,0.701
2017-02-01 05:20:49,RH0960007,96,House,7,1979-02-26,,,A resolution to provide for the expenses of investigations and studies to be conducted by the Committee on House Administration.,257,119,,,Internal Organization,Budget Special Interest,Government Management,0.146,0.018,0.163,-0.11,0.571,0.864,-119.453,0.728
2017-02-01 05:20:49,RH0960008,96,House,8,1979-02-26,,,A resolution to provide for the expenses of investigations and studies to be conducted by the Committee on Ways and Means.,246,122,,,Internal Organization,Budget Special Interest,Government Management,0.058,-0.241,0.14,-0.248,0.582,0.861,-125.129,0.712
2017-02-01 05:20:49,RH0960009,96,House,9,1979-02-26,,,A resolution to provide for the expenses of investigations and studies to be conducted by the Committee on Public Works and Transportation.,271,98,,,Internal Organization,Budget Special Interest,Government Management,0.129,-0.304,0.147,-0.347,0.48,0.862,-111.759,0.739
2017-02-01 05:20:49,RH0960010,96,House,10,1979-02-26,,,A resolution to provide for the expenses of investigations and studies to be conducted by the Committee on Education and Labor.,205,171,,,Internal Organization,Budget Special Interest,Government Management,-0.077,-0.064,0.179,-0.13,0.708,0.867,-119.458,0.728
2017-02-01 05:20:49,RH0960011,96,House,11,1979-02-26,,,"A resolution to provide for the expenses of investigations, and studies to be conducted by the House Permanent Select Committee on Intelligence.",276,101,,,Internal Organization,Budget Special Interest,Government Management,-0.025,-0.882,0.132,-0.227,0.406,0.841,-137.932,0.694
2017-02-01 05:20:49,RH0960012,96,House,12,1979-02-26,,,"A resolution to provide for the expenses of investigations, and studies to be conducted by the Committee on Foreign Affairs.",243,135,,,Internal Organization,Budget Special Interest,Government Management,0.073,-0.188,0.149,-0.057,0.57,0.847,-136.737,0.696
2017-02-01 05:20:49,RH0960013,96,House,13,1979-02-27,,,A bill to repeal a section of P.L. 95-630.,364,5,Banking and Finance,,Domestic Social Policy,,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 05:20:49,RH0960014,96,House,14,1979-02-28,,,"A resolution providing for the consideration of the bill H.R. 1894 to provide for the temporary increase in the public debt limit, and for other purposes.",224,199,Debt Ceilings,,Budget General Interest,,Government Management,-0.112,-0.002,0.317,-0.032,0.849,0.929,-74.664,0.838
2017-02-01 05:20:49,RH0960015,96,House,15,1979-02-28,,,"A bill to provide for a temporary increase in the public debt limit, and for other purposes.",198,225,Debt Ceilings,,Budget General Interest,,Government Management,-0.196,-0.069,0.261,-0.159,0.727,0.872,-111.428,0.768
