date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RH0800001,80,House,1,1947-01-03,,244,182,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.024,-0.005,-0.673,1.428,1.0,1.0,-4.025037,0.991
2017-01-23 07:31:50,RH0800002,80,House,2,1947-01-29,,375,36,HR 1030.  CONTINUE IN EFFECT CERTAIN WAR EXCISE-TAX RATES. PASSAGE.,Tax rates,,Budget General Interest,,Government Management,-0.436,-0.699,-0.134,-0.177,0.083,0.92,-96.784963,0.79
2017-01-23 07:31:50,RH0800003,80,House,3,1947-02-06,CQ,289,124,H J RES 27.  PROPOSING AN AMEND. TO THE CONSTITUTION RELAT- ING TO THE TERMS OF OFFICE OF PRESIDENT.  PASSAGE.,Constitutional Amendments,,Government Organization,,Government Management,-0.218,-0.132,-0.376,0.321,0.685,0.905,-68.646095,0.847
2017-01-23 07:31:50,RH0800004,80,House,4,1947-02-18,,370,1,H RES 104.  THAT THE SPEAKER OF THE HOUSE CERTIFY THE REPORT OF HUAAC AS TO THE WILLFUL AND DELIBERATE REFUSAL OF GERHART EISLER TO BE SWORN AND TO TESTIFY BEFORE SAID COMMITTEE.,Communists/Communism/Unamerican Activities,,Internal Organization,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH0800005,80,House,5,1947-02-18,,319,26,"HR 1968.  APPROPRIATIONS TO SUPPLY URGENT DEFICIENCIES IN CERTAIN APPROPRIATIONS FOR THE FISCAL YEAR ENDING JUNE 30, 1947.  PASSAGE.",,,Budget Special Interest,,Government Management,-0.425,-0.024,-0.721,-0.482,0.615,0.971,-21.013132,0.941
2017-01-23 07:31:50,RH0800006,80,House,6,1947-02-20,,242,187,"H RES 103.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF H CON RES 20, TO ESTABLISH THE CEILING FOR EXPENDITURES FOR THE FISCAL YEAR 1948 AND FOR APPROPRIATIONS FOR THE FISCAL YEAR 1948.  ON PREVIOUS QUESTION.",Budget resolution ,,Budget General Interest,,Government Management,-0.058,-0.047,-0.642,1.126,0.995,0.998,-8.944154,0.979
2017-01-23 07:31:50,RH0800007,80,House,7,1947-02-20,,178,243,H CON RES 20.  ESTABLISHING THE CEILING FOR EXPENDITURES FOR THE FISCAL YEAR 1948 AND FOR APPROPRIATIONS FOR THE FISCAL YEAR 1948.  ON MOTION TO RECOMMIT.,Budget resolution ,,Budget General Interest,,Government Management,-0.193,-0.4,0.484,-0.849,0.983,0.993,-19.974948,0.954
2017-01-23 07:31:50,RH0800008,80,House,8,1947-02-20,,251,171,H CON RES 20.  ON PASSAGE.,Budget resolution ,,Budget General Interest,,Government Management,-0.083,-0.018,-0.316,0.365,0.918,0.967,-44.082491,0.901
2017-01-23 07:31:50,RH0800009,80,House,9,1947-02-24,,130,216,HR 1700.  PROVIDE DAYLIGHT SAVING IN D.C. ON PASSAGE.,,,D. C.,Domestic Social Policy,Government Management,0.48,-0.466,0.035,0.371,0.277,0.728,-193.20869,0.572
2017-01-23 07:31:50,RH0800010,80,House,10,1947-02-26,,354,34,H RES 111.  AUTHORIZE COMMITTEE ON EDUCATION & LABOR TO CONDUCT STUDIES AND INVESTIGATIONS RELATING TO MATTER COMING WITHIN THE JURISDICTION OF SUCH COMMITTEE.,Impeachments and Investigations,,Internal Organization,,Government Management,-0.415,0.112,-0.316,-0.287,0.441,0.951,-39.243327,0.904
