date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RH1050001,105,House,1,1997-01-07,,222,210,(HOUSE AGREED TO THE BOEHNER MOTION TO TABLE THE MOTION TO APPEAL THE RULING OF THE CLERK OF THE HOUSE THAT THE FAZIO MOTION RELATING TO PRIVILEGES OF THE HOUSE WAS NOT IN ORDER.),,,Internal Organization,,Miscellaneous Policy,-0.019,-0.693,-0.326,0.21,0.981,0.991,-24.518,0.945
2017-01-23 07:31:50,RH1050002,105,House,2,1997-01-07,CQ,216,205,"(NEWT GINGRICH OF THE STATE OF GEORGIA WAS ELECTED SPEAKER OF THE HOUSE OF REPRESENTATIVES OVER RICHARD A. GEPHARDT OF THE STATE OF MISSOURI, WITH CONGRESSMEN CAMPBELL AND FORBES VOTING FOR CONGRESSMAN JIM LEACH, CONGRESSMAN LEACH VOTING FOR FORMER CONGRSSMAN BOB MICHEL AND CONGRESSWOMAN LINDA SMITH VOTING FOR FORMER CONGRESSMAN BOB WALKER.)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.031,0.042,-0.663,0.952,1.0,1.0,-0.86,0.998
2017-01-23 07:31:50,RH1050003,105,House,3,1997-01-07,,221,202,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,0.02,0.025,-0.653,0.967,1.0,1.0,-0.959,0.998
2017-01-23 07:31:50,RH1050004,105,House,4,1997-01-07,,205,223,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,0.073,0.075,0.342,-0.35,0.99,0.995,-15.617,0.964
2017-01-23 07:31:50,RH1050005,105,House,5,1997-01-07,,226,202,Rules of the House of Representatives for the 105th Congress,,,Internal Organization,,Miscellaneous Policy,0.012,0.939,-0.381,0.048,0.98,0.991,-19.642,0.955
2017-01-23 07:31:50,RH1050006,105,House,6,1997-01-07,,222,198,"S.C.R.3    BY LOTT (R-MS) -- RESOLUTION PROVIDING RECESS OR ADJOURNMENT OF THE SENATE (HOUSE AGREED TO S. CON. RES. 3, PROVIDING FOR THE ADJOURNMENT OF BOTH HOUSES OF CONGRESS.)",,,Internal Organization,,Miscellaneous Policy,-0.063,-0.118,-0.365,0.301,0.985,0.993,-14.863,0.965
2017-01-23 07:31:50,RH1050007,105,House,7,1997-01-21,CQ,395,28,In the Matter of Representative Newt Gingrich,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-0.797,0.604,-0.11,0.929,-0.036,0.931,-82.969,0.822
2017-01-23 07:31:50,RH1050008,105,House,8,1997-02-05,,400,0,Frank M. Tejeda Post Office Building,,,Regulation Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050009,105,House,9,1997-02-05,,376,28,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, FEBRUAURY 4.)",,,Internal Organization,,Miscellaneous Policy,-0.72,-0.218,-0.197,0.212,0.0,0.931,-90.862,0.799
2017-01-23 07:31:50,RH1050010,105,House,10,1997-02-12,,85,341,Hutchinson of Arkansas Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.542,-0.795,-0.129,0.02,0.035,0.808,-191.79,0.637
2017-01-23 07:31:50,RH1050011,105,House,11,1997-02-12,,87,339,McInnis of Colorado Substitute Amendment0,Constitutional Amendments,,Government Organization,,Government Management,0.516,0.207,-0.117,-0.112,0.069,0.81,-190.212,0.64
2017-01-23 07:31:50,RH1050012,105,House,12,1997-02-12,,85,339,Crapo of Idaho Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.519,-0.855,-0.125,0.044,0.035,0.807,-191.02,0.637
2017-01-23 07:31:50,RH1050013,105,House,13,1997-02-12,,72,353,Blunt of Missouri Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.507,-0.862,-0.117,0.103,0.069,0.842,-179.317,0.656
2017-01-23 07:31:50,RH1050014,105,House,14,1997-02-12,,83,342,Christensen of Nebraska Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.521,-0.817,-0.127,0.044,0.036,0.812,-188.062,0.642
2017-01-23 07:31:50,RH1050015,105,House,15,1997-02-12,,85,339,Ensign of Nevada Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.506,-0.863,-0.127,0.047,0.035,0.807,-189.654,0.639
2017-01-23 07:31:50,RH1050016,105,House,16,1997-02-12,,83,342,Thune of South Dakota Substitute Amendment,Constitutional Amendments,,Government Organization,,Government Management,0.575,-0.414,-0.129,-0.027,0.036,0.812,-188.456,0.642
2017-01-23 07:31:50,RH1050017,105,House,17,1997-02-12,,91,335,fowler of florida substitute amendment,Constitutional Amendments,,Government Organization,,Government Management,0.301,-0.954,-0.089,0.156,0.022,0.791,-203.406,0.62
2017-01-23 07:31:50,RH1050018,105,House,18,1997-02-12,,97,329,scott of virginia substitute amendment,Constitutional Amendments,,Government Organization,,Government Management,0.379,-0.925,-0.089,0.119,0.062,0.786,-211.789,0.608
2017-01-23 07:31:50,RH1050019,105,House,19,1997-02-12,,152,274,barton of texas substitute amendment,Constitutional Amendments,,Government Organization,,Government Management,0.824,-0.567,-0.044,-0.012,0.0,0.643,-276.331,0.523
2017-01-23 07:31:50,RH1050020,105,House,20,1997-02-12,,217,211,Term Limits Constitutional Amendment,Constitutional Amendments,,Government Organization,,Government Management,-0.008,0.318,-0.104,-0.043,0.621,0.813,-192.761,0.637
2017-01-23 07:31:50,RH1050021,105,House,21,1997-02-13,,221,209,Approving the Presidential Finding Regarding International Family Planning Programs,Abortion/Care of deformed newborns,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.32,-0.389,0.248,0.826,0.775,0.891,-100.765,0.791
2017-01-23 07:31:50,RH1050022,105,House,22,1997-02-13,,231,195,Funds Appropriated for Population Planning,Abortion/Care of deformed newborns,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.162,-0.284,-0.214,-0.749,0.795,0.906,-98.9,0.793
2017-01-23 07:31:50,RH1050023,105,House,23,1997-02-26,,378,36,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, FEBRUARY 25, 1997.)",,,Internal Organization,,Miscellaneous Policy,-0.656,-0.009,-0.176,0.219,0.0,0.913,-103.487,0.779
2017-01-23 07:31:50,RH1050024,105,House,24,1997-02-26,,416,0,The Armored Car Reciprocity Amendments of 1997,Firearms,,Domestic Social Policy,,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050025,105,House,25,1997-02-26,,417,0,"To repeal the Federal Charter of Group Hospitalization and Medical Services, Inc.",Public Health,,Regulation Special Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050026,105,House,26,1997-02-26,,348,73,Aviation Trust Fund Tax Reinstatement,Tax rates,Airlines/Airports/Airline Industry,Budget Special Interest,,Government Management,0.521,0.144,0.15,0.169,0.26,0.872,-148.225,0.703
2017-01-23 07:31:50,RH1050027,105,House,27,1997-02-27,,332,38,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF WEDNESDAY, FEBRUARY 26, 1997.)",,,Internal Organization,,Miscellaneous Policy,-0.656,-0.095,-0.176,0.326,0.079,0.905,-104.83,0.753
2017-01-23 07:31:50,RH1050028,105,House,28,1997-03-05,,416,0,Congratulate Guatemala on the Peace Process,Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050029,105,House,29,1997-03-05,,417,0,Congratulate Nicaragua on Elections,Central America,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050030,105,House,30,1997-03-05,,295,125,"Expressing the sense of Congress regarding the display of the Ten Commandments by Judge Roy S. Moore, a judge on the circuit court of the State of Alabama",Religion,,Regulation Special Interest,,Civil Liberties,-0.062,-0.656,-0.22,-0.454,0.696,0.91,-95.615,0.796
2017-01-23 07:31:50,RH1050031,105,House,31,1997-03-06,,75,293,(HOUSE REJECTED THE MILLER OF CALIFORNIA MOTION TO ADJOURN.),,,Internal Organization,,Miscellaneous Policy,-0.394,0.451,0.176,-0.049,0.0,0.796,-124.921,0.712
2017-01-23 07:31:50,RH1050032,105,House,32,1997-03-06,,355,43,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF WEDNESDAY, MARCH 5, 1997.)",,,Internal Organization,,Miscellaneous Policy,-0.615,-0.054,-0.166,0.172,0.093,0.902,-114.914,0.749
2017-01-23 07:31:50,RH1050033,105,House,33,1997-03-06,,390,7,District of Columbia Council Contract Review Reform Act,,,Regulation Special Interest,D. C.,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050034,105,House,34,1997-03-06,,84,312,(HOUSE REJECTED THE MILLER OF CALIFORNIA MOTION TO ADJOURN.),,,Internal Organization,,Miscellaneous Policy,-0.415,0.371,0.154,0.006,0.167,0.823,-147.004,0.69
2017-01-23 07:31:50,RH1050035,105,House,35,1997-03-11,,415,1,Improve Living Standards for South Asians,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050036,105,House,36,1997-03-11,,403,16,Reaffirm U.S.- Japan Security Treaty,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.687,0.627,0.171,0.264,-0.062,0.959,-74.218,0.838
2017-01-23 07:31:50,RH1050037,105,House,37,1997-03-11,,416,1,Hong Kong Reversion Act,,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050038,105,House,38,1997-03-12,,370,44,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, MARCH 12, 1997.)",,,Internal Organization,,Miscellaneous Policy,-0.583,0.178,-0.151,0.225,0.023,0.896,-122.98,0.743
2017-01-23 07:31:50,RH1050039,105,House,39,1997-03-12,,26,392,(HOUSE REJECTED THE BONIOR MOTION TO ADJOURN.),,,Internal Organization,,Miscellaneous Policy,-0.548,0.216,0.271,-0.214,-0.115,0.931,-69.058,0.848
2017-01-23 07:31:50,RH1050040,105,House,40,1997-03-12,,226,200,Providing for the consideration of H.Res. 89; Request New Balanced Budget from the President,Budget resolution ,,Budget General Interest,Government Organization,Government Management,-0.023,-0.007,-0.649,0.975,0.995,0.998,-2.689,0.994
2017-01-23 07:31:50,RH1050041,105,House,41,1997-03-12,,226,202,Providing for the consideration of H.Res. 89; Request New Balanced Budget from the President,Budget resolution ,,Budget General Interest,Government Organization,Government Management,-0.023,-0.007,-0.649,0.975,0.995,0.998,-2.689,0.994
2017-01-23 07:31:50,RH1050042,105,House,42,1997-03-12,,202,225,Request New Balanced Budget from the President,Budget resolution ,,Budget General Interest,Government Organization,Government Management,-0.007,0.01,0.702,-0.658,0.995,0.998,-2.114,0.995
2017-01-23 07:31:50,RH1050043,105,House,43,1997-03-12,,231,198,Request New Balanced Budget from the President,Budget resolution ,,Budget General Interest,Government Organization,Government Management,-0.106,-0.994,-0.313,0.122,0.96,0.981,-36.409,0.919
2017-01-23 07:31:50,RH1050044,105,House,44,1997-03-13,,213,209,Providing for consideration of H.J.Res. 58; Disapprove Certification of Mexico,Narcotics,Central America,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.118,-0.787,-0.209,0.226,0.919,0.96,-76.497,0.834
2017-01-23 07:31:50,RH1050045,105,House,45,1997-03-13,,212,206,Hastert to Gilman Substitute,Narcotics,Central America,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.005,-0.543,-0.177,0.113,0.874,0.938,-93.49,0.8
2017-01-23 07:31:50,RH1050046,105,House,46,1997-03-13,,229,196,"Gilman Substitute amendment, as amended",Narcotics,Central America,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.04,-0.098,-0.132,0.053,0.765,0.892,-138.386,0.722
2017-01-23 07:31:50,RH1050047,105,House,47,1997-03-13,,251,176,Disapprove Certification of Mexico,Narcotics,Central America,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.143,0.036,-0.119,-0.059,0.648,0.855,-166.328,0.677
2017-01-23 07:31:50,RH1050048,105,House,48,1997-03-13,,219,187,Providing for the consideration of H.R. 852; Paperwork Reduction Amendments,,,Regulation Special Interest,Government Organization,Government Management,-0.012,0.199,-0.421,0.589,0.984,0.993,-12.358,0.97
2017-01-23 07:31:50,RH1050049,105,House,49,1997-03-13,,394,0,Paperwork Reduction Amendments,,,Regulation Special Interest,Government Organization,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050050,105,House,50,1997-03-18,,195,232,Miller of California Amendment,Agriculture,,Budget Special Interest,,Government Management,-0.037,0.007,0.184,0.358,0.81,0.913,-101.836,0.788
2017-01-23 07:31:50,RH1050051,105,House,51,1997-03-18,,418,9,Victim Allocution Clarification Act,Judiciary,,Domestic Social Policy,Regulation Special Interest,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050052,105,House,52,1997-03-18,,424,2,Copyright Clarification Act,Science and Technology,,Government Organization,Regulation Special Interest,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH1050053,105,House,53,1997-03-19,,229,195,"Providing for the consideration of H.R. 1, Working Families Flexibility Act",Union Regulation/Davis-Bacon/Situs Picketing,,Regulation General Interest,Domestic Social Policy,Social Welfare,-0.062,0.5,-0.404,-0.114,0.959,0.981,-22.306,0.949
2017-01-23 07:31:50,RH1050054,105,House,54,1997-03-19,,408,19,Goodling Amendments (en bloc),Union Regulation/Davis-Bacon/Situs Picketing,,Regulation General Interest,Domestic Social Policy,Social Welfare,-0.697,0.291,-0.208,0.07,0.0,0.956,-69.995,0.849
2017-01-23 07:31:50,RH1050055,105,House,55,1997-03-19,,390,36,Boyd of Florida amendment,Union Regulation/Davis-Bacon/Situs Picketing,,Regulation General Interest,Domestic Social Policy,Social Welfare,0.499,-0.822,0.16,-0.251,0.083,0.923,-98.921,0.793
